"replyId","nextReplyId","city_name","country","coord_lat","coord_lon","coord_geobase_id","calctime","sun_rise","sun_set","forecast_day","forecast_symbol_number","forecast_symbol_name","forecast_symbol_var","forecast_precipitation","forecast_precipitation_type","forecast_wind_direction_deg","forecast_wind_direction_code","forecast_wind_direction","forecast_wind_speed_mps","forecast_wind_speed","forecast_temp_day","forecast_day_min","forecast_day_max","forecast_day_night","forecast_day_eve","forecast_day_morn","forecast_pressure","forecast_humidity","forecast_clouds","forecast_humidity_all","coord_alt","coord_geobase","forecast_pressure_unit","forecast_humidity_unit"
"6","7","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-29","800","cielo sereno","01d","2.65","rain","282","WNW","West-northwest","6.93","Moderate breeze","45.32","38.48","45.32","38.48","42.93","39.65","1022.93","0","scattered clouds","31","0","geonames","hPa","%"
"6","7","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-30","800","cielo sereno","01d","NULL","NULL","315","NW","Northwest","11.65","Strong breeze","34.63","28","34.63","28","33.73","29.82","1033.87","0","clear sky","0","0","geonames","hPa","%"
"6","7","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-31","601","neve","13d","6.72","rain","18","NNE","North-northeast","7.61","Moderate breeze","34.25","28.33","36.27","36.27","34.38","28.33","1036.12","0","overcast clouds","98","0","geonames","hPa","%"
"6","7","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-01","600","neve","13d","11.93","rain","30","NNE","North-northeast","12.77","Strong breeze","38.3","34.72","38.3","34.72","35.85","36.91","1020.82","0","overcast clouds","99","0","geonames","hPa","%"
"6","7","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-02","600","neve","13d","1.56","rain","268","W","West","3.62","Gentle Breeze","42.82","32.13","42.82","32.13","36.61","35.87","1026.14","0","scattered clouds","42","0","geonames","hPa","%"
"6","7","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-03","502","forte pioggia","10d","20.12","rain","102","ESE","East-southeast","10.8","Strong breeze","41.31","37.47","45.52","45.52","43.16","37.47","1023.71","0","overcast clouds","100","0","geonames","hPa","%"
"6","7","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-04","500","pioggia leggera","10d","1.13","rain","271","W","West","3.96","Gentle Breeze","51.12","44.19","51.12","46.35","45.7","44.19","1005.94","0","broken clouds","60","0","geonames","hPa","%"
"6","7","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-05","500","pioggia leggera","10d","1.92","rain","238","WSW","West-southwest","10.4","Fresh Breeze","49.6","41.04","49.6","41.04","46.08","44.42","1005.16","0","few clouds","24","0","geonames","hPa","%"
"6","7","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-06","501","pioggia moderata","10d","5.06","rain","332","NNW","North-northwest","6.62","Moderate breeze","45.79","41.31","45.79","44.44","44.44","41.31","1001.56","0","scattered clouds","34","0","geonames","hPa","%"
"7","8","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-22","800","cielo claro","01n","NULL","NULL","224","SW","Southwest","4.76","Gentle Breeze","5.77","5.25","5.77","5.25","5.77","5.77","1029.12","71","clear sky","0","0","geonames","hPa","%"
"7","8","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-23","500","lluvia ligera","10d","NULL","NULL","238","WSW","West-southwest","3.66","Gentle Breeze","10.78","7.71","13.8","7.71","13.8","7.83","1026.49","61","overcast clouds","88","0","geonames","hPa","%"
"7","8","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-24","801","algo de nubes","02d","NULL","NULL","46","NE","NorthEast","3.31","","8.71","5.07","12.84","12.84","11.06","5.07","1028.7","79","few clouds","20","0","geonames","hPa","%"
"7","8","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-25","502","lluvia de gran intensidad","10d","28","rain","204","SSW","South-southwest","5.81","Moderate breeze","12.96","10.86","13.88","10.86","13.88","13.14","1013.8","83","overcast clouds","92","0","geonames","hPa","%"
"7","8","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-26","500","lluvia ligera","10d","0.27","rain","39","NE","NorthEast","4.7","Gentle Breeze","8.87","3.82","8.87","3.82","5.42","8.28","1031.39","0","clear sky","5","0","geonames","hPa","%"
"7","8","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-27","800","cielo claro","01d","3.33","rain","95","E","East","2.73","Light breeze","7.44","4.7","7.44","5.61","5.96","4.7","1030.81","0","broken clouds","73","0","geonames","hPa","%"
"7","8","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-28","500","lluvia ligera","10d","0.98","rain","271","W","West","4.5","Gentle Breeze","10.21","4.11","10.21","4.11","9","6.68","1020.59","0","scattered clouds","43","0","geonames","hPa","%"
"7","8","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-29","800","cielo claro","01d","2.65","rain","282","WNW","West-northwest","3.1","Light breeze","7.4","3.6","7.4","3.6","6.07","4.25","1022.93","0","scattered clouds","31","0","geonames","hPa","%"
"7","8","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-30","800","cielo claro","01d","NULL","NULL","315","NW","Northwest","5.21","Gentle Breeze","1.46","-2.23","1.46","-2.23","0.96","-1.21","1033.87","0","clear sky","0","0","geonames","hPa","%"
"7","8","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-31","601","nieve","13d","6.72","rain","18","NNE","North-northeast","3.4","Gentle Breeze","1.25","-2.05","2.37","2.37","1.32","-2.05","1036.12","0","overcast clouds","98","0","geonames","hPa","%"
"7","8","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-01","600","nevada ligera","13d","11.93","rain","30","NNE","North-northeast","5.71","Moderate breeze","3.5","1.51","3.5","1.51","2.14","2.73","1020.82","0","overcast clouds","99","0","geonames","hPa","%"
"7","8","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-02","600","nevada ligera","13d","1.56","rain","268","W","West","1.62","Light breeze","6.01","0.07","6.01","0.07","2.56","2.15","1026.14","0","scattered clouds","42","0","geonames","hPa","%"
"7","8","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-03","502","lluvia de gran intensidad","10d","20.12","rain","102","ESE","East-southeast","4.83","Gentle Breeze","5.17","3.04","7.51","7.51","6.2","3.04","1023.71","0","overcast clouds","100","0","geonames","hPa","%"
"7","8","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-04","500","lluvia ligera","10d","1.13","rain","271","W","West","1.77","Light breeze","10.62","6.77","10.62","7.97","7.61","6.77","1005.94","0","broken clouds","60","0","geonames","hPa","%"
"7","8","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-05","500","lluvia ligera","10d","1.92","rain","238","WSW","West-southwest","4.65","Gentle Breeze","9.78","5.02","9.78","5.02","7.82","6.9","1005.16","0","few clouds","24","0","geonames","hPa","%"
"7","8","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-06","501","lluvia moderada","10d","5.06","rain","332","NNW","North-northwest","2.96","Light breeze","7.66","5.17","7.66","6.91","6.91","5.17","1001.56","0","scattered clouds","34","0","geonames","hPa","%"
"8","9","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-22","800","cielo claro","01n","NULL","NULL","224","SW","Southwest","10.65","Fresh Breeze","42.39","41.45","42.39","41.45","42.39","42.39","1029.12","71","clear sky","0","0","geonames","hPa","%"
"8","9","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-23","500","lluvia ligera","10d","NULL","NULL","238","WSW","West-southwest","8.19","Fresh Breeze","51.4","45.88","56.84","45.88","56.84","46.09","1026.49","61","overcast clouds","88","0","geonames","hPa","%"
"8","9","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-24","801","algo de nubes","02d","NULL","NULL","46","NE","NorthEast","7.4","Moderate breeze","47.68","41.13","55.11","55.11","51.91","41.13","1028.7","79","few clouds","20","0","geonames","hPa","%"
"8","9","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-25","502","lluvia de gran intensidad","10d","28","rain","204","SSW","South-southwest","13","Strong breeze","55.33","51.55","56.98","51.55","56.98","55.65","1013.8","83","overcast clouds","92","0","geonames","hPa","%"
"8","9","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-26","500","lluvia ligera","10d","0.27","rain","39","NE","NorthEast","10.51","Fresh Breeze","47.97","38.88","47.97","38.88","41.76","46.9","1031.39","0","clear sky","5","0","geonames","hPa","%"
"8","9","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-27","800","cielo claro","01d","3.33","rain","95","E","East","6.11","Moderate breeze","45.39","40.46","45.39","42.1","42.73","40.46","1030.81","0","broken clouds","73","0","geonames","hPa","%"
"8","9","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-28","500","lluvia ligera","10d","0.98","rain","271","W","West","10.07","Fresh Breeze","50.38","39.4","50.38","39.4","48.2","44.02","1020.59","0","scattered clouds","43","0","geonames","hPa","%"
"8","9","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-29","800","cielo claro","01d","2.65","rain","282","WNW","West-northwest","6.93","Moderate breeze","45.32","38.48","45.32","38.48","42.93","39.65","1022.93","0","scattered clouds","31","0","geonames","hPa","%"
"8","9","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-30","800","cielo claro","01d","NULL","NULL","315","NW","Northwest","11.65","Strong breeze","34.63","28","34.63","28","33.73","29.82","1033.87","0","clear sky","0","0","geonames","hPa","%"
"8","9","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-31","601","nieve","13d","6.72","rain","18","NNE","North-northeast","7.61","Moderate breeze","34.25","28.33","36.27","36.27","34.38","28.33","1036.12","0","overcast clouds","98","0","geonames","hPa","%"
"8","9","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-01","600","nevada ligera","13d","11.93","rain","30","NNE","North-northeast","12.77","Strong breeze","38.3","34.72","38.3","34.72","35.85","36.91","1020.82","0","overcast clouds","99","0","geonames","hPa","%"
"8","9","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-02","600","nevada ligera","13d","1.56","rain","268","W","West","3.62","Gentle Breeze","42.82","32.13","42.82","32.13","36.61","35.87","1026.14","0","scattered clouds","42","0","geonames","hPa","%"
"8","9","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-03","502","lluvia de gran intensidad","10d","20.12","rain","102","ESE","East-southeast","10.8","Strong breeze","41.31","37.47","45.52","45.52","43.16","37.47","1023.71","0","overcast clouds","100","0","geonames","hPa","%"
"8","9","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-04","500","lluvia ligera","10d","1.13","rain","271","W","West","3.96","Gentle Breeze","51.12","44.19","51.12","46.35","45.7","44.19","1005.94","0","broken clouds","60","0","geonames","hPa","%"
"8","9","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-05","500","lluvia ligera","10d","1.92","rain","238","WSW","West-southwest","10.4","Fresh Breeze","49.6","41.04","49.6","41.04","46.08","44.42","1005.16","0","few clouds","24","0","geonames","hPa","%"
"8","9","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-06","501","lluvia moderada","10d","5.06","rain","332","NNW","North-northwest","6.62","Moderate breeze","45.79","41.31","45.79","44.44","44.44","41.31","1001.56","0","scattered clouds","34","0","geonames","hPa","%"
"9","10","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-22","800","klarer Himmel","01n","NULL","NULL","224","SW","Southwest","4.76","Gentle Breeze","5.77","5.25","5.77","5.25","5.77","5.77","1029.12","71","clear sky","0","0","geonames","hPa","%"
"9","10","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-23","500","leichter Regen","10d","NULL","NULL","238","WSW","West-southwest","3.66","Gentle Breeze","10.78","7.71","13.8","7.71","13.8","7.83","1026.49","61","overcast clouds","88","0","geonames","hPa","%"
"9","10","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-24","801","ein paar Wolken","02d","NULL","NULL","46","NE","NorthEast","3.31","","8.71","5.07","12.84","12.84","11.06","5.07","1028.7","79","few clouds","20","0","geonames","hPa","%"
"9","10","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-25","502","sehr starker Regen","10d","28","rain","204","SSW","South-southwest","5.81","Moderate breeze","12.96","10.86","13.88","10.86","13.88","13.14","1013.8","83","overcast clouds","92","0","geonames","hPa","%"
"9","10","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-26","500","leichter Regen","10d","0.27","rain","39","NE","NorthEast","4.7","Gentle Breeze","8.87","3.82","8.87","3.82","5.42","8.28","1031.39","0","clear sky","5","0","geonames","hPa","%"
"9","10","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-27","800","klarer Himmel","01d","3.33","rain","95","E","East","2.73","Light breeze","7.44","4.7","7.44","5.61","5.96","4.7","1030.81","0","broken clouds","73","0","geonames","hPa","%"
"9","10","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-28","500","leichter Regen","10d","0.98","rain","271","W","West","4.5","Gentle Breeze","10.21","4.11","10.21","4.11","9","6.68","1020.59","0","scattered clouds","43","0","geonames","hPa","%"
"9","10","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-29","800","klarer Himmel","01d","2.65","rain","282","WNW","West-northwest","3.1","Light breeze","7.4","3.6","7.4","3.6","6.07","4.25","1022.93","0","scattered clouds","31","0","geonames","hPa","%"
"9","10","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-30","800","klarer Himmel","01d","NULL","NULL","315","NW","Northwest","5.21","Gentle Breeze","1.46","-2.23","1.46","-2.23","0.96","-1.21","1033.87","0","clear sky","0","0","geonames","hPa","%"
"9","10","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-03-31","601","Schnee","13d","6.72","rain","18","NNE","North-northeast","3.4","Gentle Breeze","1.25","-2.05","2.37","2.37","1.32","-2.05","1036.12","0","overcast clouds","98","0","geonames","hPa","%"
"9","10","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-01","600","mäßiger Schnee","13d","11.93","rain","30","NNE","North-northeast","5.71","Moderate breeze","3.5","1.51","3.5","1.51","2.14","2.73","1020.82","0","overcast clouds","99","0","geonames","hPa","%"
"9","10","Boston","US","42.358429","-71.059769","4930956","0.0354","2016-03-23T10:41:16","2016-03-23T23:00:34","2016-04-02","600","mäßiger Schnee","13d","1.56","rain","268","W","West","1.62","Light breeze","6.01","0.07","6.01","0.07","2.56","2.15","1026.14","0","scattered clouds","42","0","geonames","hPa","%"
